Symbol,Date,Open,High,Low,Close,Volume
ARTGF.OB,02-Jul-2021,0.9798,0.9798,0.9798,0.9798,6000
ARTH.OB,02-Jul-2021,0.0838,0.11,0.0826,0.0952,378200
ARTM.OB,02-Jul-2021,0.043,0.049,0.043,0.0475,212300
ARTR.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,1000000
ARXRF.OB,02-Jul-2021,0.0556,0.0556,0.0556,0.0556,30000
ARYC.OB,02-Jul-2021,0.0002,0.0002,0.0002,0.0002,350000
ARYX.OB,02-Jul-2021,0.0061,0.0061,0.0061,0.0061,10500
ARZGY.OB,02-Jul-2021,10.07,10.08,10.07,10.08,700
ARZTY.OB,02-Jul-2021,0.665,0.665,0.665,0.665,700
ASAPF.OB,02-Jul-2021,0.555,0.555,0.55,0.55,1500
ASAZF.OB,02-Jul-2021,30.36,30.36,30.36,30.36,600
ASAZY.OB,02-Jul-2021,15.096,15.26,15.06,15.235,69800
ASBFF.OB,02-Jul-2021,32.62,32.62,32.62,32.62,500
ASBFY.OB,02-Jul-2021,32.41,32.85,32.05,32.05,7200
ASBRF.OB,02-Jul-2021,48.17,48.17,46.835,46.835,600
ASCJF.OB,02-Jul-2021,3.7,3.7,3.7,3.7,300
ASCK.OB,02-Jul-2021,0.1194,0.1194,0.0951,0.1194,1300
ASCN.OB,02-Jul-2021,80,80,80,80,300
ASDN.OB,02-Jul-2021,3.45,3.66,3.45,3.5,142400
ASEKY.OB,02-Jul-2021,42.95,43.2,42.95,43.2,200
ASFT.OB,02-Jul-2021,0.75,3,0.75,3,1900
ASFX.OB,02-Jul-2021,0.0003,0.0003,0.0003,0.0003,215600
ASGLY.OB,02-Jul-2021,8.68,8.68,8.37,8.389,4200
ASGXF.OB,02-Jul-2021,0.0014,0.0015,0.0014,0.0014,584200
ASHTY.OB,02-Jul-2021,301.3,305.6,299.77,303,7500
ASKE.OB,02-Jul-2021,0.0011,0.0013,0.001,0.0011,30223700
ASKH.OB,02-Jul-2021,0.051,0.0555,0.05,0.05,136000
ASLRF.OB,02-Jul-2021,0.013,0.013,0.01,0.011,2010000
ASMIY.OB,02-Jul-2021,323.23,327.2,322.93,325.42,500
ASMLF.OB,02-Jul-2021,690.48,690.48,685.8,687.12,200
ASMMF.OB,02-Jul-2021,6.75,6.75,6.75,6.75,400
ASMVY.OB,02-Jul-2021,41.49,41.67,41.49,41.67,2600
ASNB.OB,02-Jul-2021,0.0159,0.0159,0.0157,0.0157,3200
ASOMY.OB,02-Jul-2021,71.28,72.16,71.28,72.16,1700
ASPT.OB,02-Jul-2021,0.0031,0.0031,0.0031,0.0031,400
ASPZ.OB,02-Jul-2021,0.1475,0.1475,0.06,0.06,162600
ASTI.OB,02-Jul-2021,0.0134,0.014,0.0129,0.0133,47629200
ASTO.OB,02-Jul-2021,2.5,2.98,2.5,2.98,800
ASWRF.OB,02-Jul-2021,0.0449,0.0452,0.0421,0.0452,8400
ASXFY.OB,02-Jul-2021,58.21,58.21,58.21,58.21,3700
ASXSF.OB,02-Jul-2021,0.6786,0.6786,0.6786,0.6786,1000
ATADF.OB,02-Jul-2021,0.129,0.1318,0.1285,0.1318,4900
ATAO.OB,02-Jul-2021,0.1108,0.114,0.1,0.1021,371400
ATASY.OB,02-Jul-2021,9.21,9.245,9.21,9.243,14400
ATBHF.OB,02-Jul-2021,0.04,0.04,0.0322,0.0322,21200
ATBPF.OB,02-Jul-2021,3.045,3.28,3.025,3.0906,5000
ATCC.OB,02-Jul-2021,1.29,1.3,1.29,1.29,3000
ATCLF.OB,02-Jul-2021,1.2,1.2,1.2,1.2,3800
ATCMF.OB,02-Jul-2021,0.4565,0.4713,0.4565,0.4711,11200
ATDRF.OB,02-Jul-2021,8.89,8.89,8.89,8.89,100
ATDRY.OB,02-Jul-2021,2.27,2.34,2.225,2.29,133100
ATDSD.OB,02-Jul-2021,6.1,6.88,5.01,5.9999,35900
ATEYY.OB,02-Jul-2021,87.43,87.73,86.63,86.63,1400
ATGFF.OB,02-Jul-2021,21.0606,21.2706,21.0605,21.2706,1700
ATGN.OB,02-Jul-2021,2.38,2.4,2.35,2.4,4900
ATHHF.OB,02-Jul-2021,0.19,0.19,0.19,0.19,4500
ATHOF.OB,02-Jul-2021,0.8126,0.854,0.7773,0.8038,217300
ATIG.OB,02-Jul-2021,0.0068,0.007,0.0052,0.0059,18324200
ATIXF.OB,02-Jul-2021,0.5383,0.5383,0.5102,0.5283,16900
ATLCY.OB,02-Jul-2021,52.41,53.08,52.41,52.94,1700
ATLDF.OB,02-Jul-2021,0.024,0.024,0.02,0.02,9300
ATLKF.OB,02-Jul-2021,61.5,61.5,61.5,61.5,100
ATLKY.OB,02-Jul-2021,61.53,62.08,61.3,61.87,36100
ATMS.OB,02-Jul-2021,6,6,4,5.89,2900
ATNP.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,5000000
ATOWW.OB,02-Jul-2021,2.4,2.4,1,1.8,27700
ATOXF.OB,02-Jul-2021,0.0559,0.0584,0.0559,0.0584,5800
ATRWF.OB,02-Jul-2021,7.08,7.08,7.08,7.08,300
ATRX.OB,02-Jul-2021,0.11,0.115,0.11,0.11,13000
ATSAF.OB,02-Jul-2021,28.31,28.66,28.31,28.63,1000
ATTBF.OB,02-Jul-2021,0.0126,0.0136,0.012,0.0128,129600
ATURF.OB,02-Jul-2021,0.2341,0.236,0.2296,0.2296,20700
ATUSF.OB,02-Jul-2021,13.7697,13.901,13.64,13.901,15500
ATUUF.OB,02-Jul-2021,0.1797,0.1797,0.1797,0.1797,5000
ATVK.OB,02-Jul-2021,0.01,0.01,0.0053,0.0054,51400
ATVVF.OB,02-Jul-2021,0.014,0.018,0.0133,0.014,122500
ATWT.OB,02-Jul-2021,0.0214,0.0214,0.019,0.0201,361700
ATYG.OB,02-Jul-2021,0.0011,0.0012,0.001,0.0012,23242300
ATZAF.OB,02-Jul-2021,30.45,30.6043,30.442,30.442,900
AUCOY.OB,02-Jul-2021,22.01,22.615,21.87,22.13,11000
AUCUF.OB,02-Jul-2021,0.2825,0.2825,0.2674,0.2674,9500
AUGG.OB,02-Jul-2021,1.35,1.35,1.34,1.34,14700
AUIAF.OB,02-Jul-2021,2.07,2.07,2,2.01,10200
AUKNY.OB,02-Jul-2021,25.2,25.21,25.2,25.2,900
AUMBF.OB,02-Jul-2021,0.335,0.335,0.33,0.335,16800
AUMC.OB,02-Jul-2021,0.68,0.7,0.68,0.7,6900
AUNFF.OB,02-Jul-2021,0.735,0.7399,0.7064,0.7397,148400
AUNM.OB,02-Jul-2021,5.5,5.5,5,5,1000
AUNXF.OB,02-Jul-2021,0.004,0.004,0.004,0.004,180000
AUOTY.OB,02-Jul-2021,7.86,8.11,7.86,8.04,119800
AURI.OB,02-Jul-2021,0.005,0.0054,0.0046,0.0054,3863100
AURQF.OB,02-Jul-2021,0.3814,0.4006,0.3753,0.38,6800
AURT.OB,02-Jul-2021,0.0038,0.0038,0.0038,0.0038,3900
AURWF.OB,02-Jul-2021,0.1346,0.1346,0.1296,0.1296,31900
AUSAF.OB,02-Jul-2021,0.286,0.286,0.2699,0.2767,192200
AUTR.OB,02-Jul-2021,0.025,0.025,0.025,0.025,700
AUXIF.OB,02-Jul-2021,0.528,0.528,0.4973,0.4973,2500
AUXRF.OB,02-Jul-2021,0.1745,0.1745,0.1745,0.1745,500
AUXXF.OB,02-Jul-2021,0.37,0.3761,0.34,0.3559,36600
AVBH.OB,02-Jul-2021,23.7,23.7,23,23.7,4000
AVCNF.OB,02-Jul-2021,0.77,0.77,0.77,0.77,600
AVFP.OB,02-Jul-2021,0.0209,0.0209,0.0209,0.0209,500
AVGDF.OB,02-Jul-2021,0.138,0.138,0.1318,0.1318,800
AVHOQ.OB,02-Jul-2021,0.69,0.69,0.66,0.67,71000
AVIFY.OB,02-Jul-2021,5.43,5.43,5.36,5.36,6100
AVLNF.OB,02-Jul-2021,0.125,0.1345,0.1203,0.1266,165200
AVLP.OB,02-Jul-2021,0.4,0.4,0.4,0.4,100
AVMR.OB,02-Jul-2021,1.22,1.23,1.22,1.23,600
AVOI.OB,02-Jul-2021,0.0149,0.0158,0.0149,0.0158,6000
AVPFF.OB,02-Jul-2021,0.094,0.094,0.0928,0.0928,15400
AVPMF.OB,02-Jul-2021,0.0642,0.0735,0.0642,0.0735,19000
AVRN.OB,02-Jul-2021,0.035,0.04,0.0326,0.035,30800
AVSR.OB,02-Jul-2021,0.108,0.152,0.108,0.125,59100
AVVH.OB,02-Jul-2021,0.0552,0.0593,0.0491,0.0593,14406000
AVVIY.OB,02-Jul-2021,11.25,11.37,11.231,11.3,37700
AWAW.OB,02-Jul-2021,0.0201,0.07,0.0201,0.07,3100
AWCMY.OB,02-Jul-2021,4.97,4.97,4.84,4.84,4400
AWEB.OB,02-Jul-2021,0.19,0.205,0.16,0.16,6900
AWLCF.OB,02-Jul-2021,0.475,0.475,0.475,0.475,2000
AWON.OB,02-Jul-2021,0.0252,0.0278,0.0252,0.026,150300
AWSL.OB,02-Jul-2021,0.1021,0.1104,0.102,0.1104,45100
AWWC.OB,02-Jul-2021,0.0153,0.0153,0.0153,0.0153,16500
AWWH.OB,02-Jul-2021,11.24,11.24,10.5185,11.11,5700
AWWI.OB,02-Jul-2021,0.0358,0.043,0.0354,0.0382,730200
AXAHF.OB,02-Jul-2021,25.75,25.7595,25.3501,25.3501,11800
AXAHY.OB,02-Jul-2021,25.885,25.94,25.72,25.89,417700
AXBSF.OB,02-Jul-2021,0.0085,0.0085,0.0085,0.0085,35300
AXDDF.OB,02-Jul-2021,0.095,0.0973,0.0883,0.0973,10400
AXIM.OB,02-Jul-2021,0.9198,0.9656,0.87,0.9075,228100
AXLX.OB,02-Jul-2021,0.009,0.009,0.006,0.0075,13400
AXNVF.OB,02-Jul-2021,0.06,0.06,0.06,0.06,100
AXPWQ.OB,02-Jul-2021,0.007,0.007,0.0069,0.007,26200
AXREF.OB,02-Jul-2021,0.1046,0.1046,0.1046,0.1046,1000
AXTG.OB,02-Jul-2021,0.0391,0.04,0.0209,0.034,260000
AXXA.OB,02-Jul-2021,0.0465,0.0471,0.045,0.0471,2297000
AXXDF.OB,02-Jul-2021,0.07,0.07,0.07,0.07,3000
AYRWF.OB,02-Jul-2021,28.5,29.25,28.14,28.5,141800
AZASF.OB,02-Jul-2021,0.1533,0.1533,0.135,0.135,134200
AZFL.OB,02-Jul-2021,0.0032,0.0032,0.0029,0.003,110757400
AZGFF.OB,02-Jul-2021,0.0068,0.0068,0.0068,0.0068,50000
AZLCZ.OB,02-Jul-2021,348,348,333,333,100
AZMCF.OB,02-Jul-2021,3.98,4,3.9,4,20100
AZMTF.OB,02-Jul-2021,1.75,1.7847,1.7349,1.7845,14000
AZNCF.OB,02-Jul-2021,121.17,121.275,120.75,121.275,1800
AZNVF.OB,02-Jul-2021,0.017,0.023,0.0105,0.0105,56600
AZRH.OB,02-Jul-2021,0.008,0.008,0.007,0.007,165700
AZURF.OB,02-Jul-2021,0.057,0.0577,0.051,0.0577,1210500
AZZEF.OB,02-Jul-2021,0.0264,0.0264,0.0264,0.0264,600
AZZTF.OB,02-Jul-2021,0.2722,0.2722,0.2668,0.2668,4400
AZZUF.OB,02-Jul-2021,0.215,0.235,0.21,0.2333,76100
AZZVF.OB,02-Jul-2021,0.125,0.13,0.125,0.13,200800
BABAF.OB,02-Jul-2021,27.51,28.29,27,27.26,54200
BABB.OB,02-Jul-2021,0.8,0.8,0.7511,0.7511,1400
BABL.OB,02-Jul-2021,0.1365,0.1485,0.1295,0.138,747100
BABWF.OB,02-Jul-2021,2.61,2.61,2.525,2.525,7300
BABYF.OB,02-Jul-2021,2.32,2.57,2.32,2.55,129500
BACHF.OB,02-Jul-2021,0.3614,0.3614,0.3567,0.3567,12500
BACHY.OB,02-Jul-2021,8.94,8.95,8.9,8.903,58400
BADFF.OB,02-Jul-2021,30.41,30.62,30.3276,30.3276,3500
BAESF.OB,02-Jul-2021,7.245,7.245,7.2,7.2,700
BAESY.OB,02-Jul-2021,29.309,29.51,29.0815,29.43,66500
BAFYY.OB,02-Jul-2021,8.44,8.45,8.39,8.39,2100
BAINF.OB,02-Jul-2021,15.41,15.41,15.41,15.41,100
BAJFF.OB,02-Jul-2021,0.025,0.025,0.025,0.025,15900
BAMXF.OB,02-Jul-2021,106.625,106.625,106.625,106.625,100
BANI.OB,02-Jul-2021,0.0016,0.0016,0.0014,0.0014,395200
BANT.OB,02-Jul-2021,0.0065,0.0069,0.0062,0.0065,7395300
BARUF.OB,02-Jul-2021,0.0658,0.0658,0.0619,0.0652,54000
BASA.OB,02-Jul-2021,0.4,0.467,0.4,0.416,774200
BASFY.OB,02-Jul-2021,19.991,20,19.86,19.94,136300
BASWW.OB,02-Jul-2021,0.049,0.049,0.0425,0.0425,200
BASX.OB,02-Jul-2021,0.165,0.19,0.165,0.175,155400
BAYP.OB,02-Jul-2021,0.65,0.65,0.65,0.65,500
BAYRY.OB,02-Jul-2021,15.33,15.54,15.25,15.38,335900
BAYZF.OB,02-Jul-2021,60.86,61.35,60.86,60.86,6700
BBBMF.OB,02-Jul-2021,0.0926,0.098,0.0818,0.098,3700
BBBT.OB,02-Jul-2021,0.04,0.04,0.036,0.0398,49500
BBBXF.OB,02-Jul-2021,0.154,0.154,0.1392,0.1427,83100
BBCPW.OB,02-Jul-2021,1.4,1.4,1.27,1.4,10100
BBDA.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,400000
BBIXF.OB,02-Jul-2021,0.33,0.4,0.33,0.33,1500
BBKCF.OB,02-Jul-2021,1.24,1.24,1.19,1.208,719200
BBLR.OB,02-Jul-2021,3.98,4.48,3.98,4.35,19500
BBLS.OB,02-Jul-2021,0.0315,0.036,0.0315,0.032,66500
BBRRF.OB,02-Jul-2021,0.0909,0.1011,0.0909,0.0921,38800
BBRW.OB,02-Jul-2021,0.002,0.002,0.0018,0.0018,99121800
BBSEY.OB,02-Jul-2021,4.62,4.62,4.56,4.56,15600
BBSRF.OB,02-Jul-2021,1.3619,1.368,1.3619,1.368,2800
BBTVF.OB,02-Jul-2021,6.4,6.5,6.4,6.45,1200
BBVXF.OB,02-Jul-2021,6.26,6.26,6.26,6.26,4800
BBXIA.OB,02-Jul-2021,7.96,8.16,7.84,8.02,30800
BCAL.OB,02-Jul-2021,14.43,14.43,13.7,13.7,3900
BCAP.OB,02-Jul-2021,0.0011,0.0012,0.0011,0.0011,21860300
BCAUY.OB,02-Jul-2021,6.08,6.72,6.08,6.1,9800
BCCEF.OB,02-Jul-2021,0.0559,0.0559,0.0559,0.0559,1900
BCCI.OB,02-Jul-2021,0.0249,0.0249,0.023,0.0242,303400
BCCLF.OB,02-Jul-2021,2.65,2.7599,2.6,2.7599,10100
BCDRF.OB,02-Jul-2021,3.77,3.77,3.77,3.77,12400
BCEKF.OB,02-Jul-2021,1.25,1.34,1.25,1.2905,30100
BCEXF.OB,02-Jul-2021,14.24,14.24,14.24,14.24,7000
BCHEY.OB,02-Jul-2021,18.955,18.955,18.955,18.955,100
BCHG.OB,02-Jul-2021,13.35,13.94,12.5,13.1,69800
BCII.OB,02-Jul-2021,0.41,0.46,0.401,0.411,26100
BCLMF.OB,02-Jul-2021,0.76,0.84,0.75,0.75,6600
BCLYF.OB,02-Jul-2021,2.375,2.375,2.32,2.32,21100
BCMRF.OB,02-Jul-2021,0.161,0.161,0.161,0.161,6500
BCMXY.OB,02-Jul-2021,16.2,16.213,16.2,16.213,500
BCND.OB,02-Jul-2021,0.0057,0.0057,0.0057,0.0057,14200
BCRHF.OB,02-Jul-2021,0.4,0.41,0.38,0.41,8200
BCUCY.OB,02-Jul-2021,30.5,30.7,30.5,30.7,700
BCUFF.OB,02-Jul-2021,0.17,0.17,0.17,0.17,102500
BCVVF.OB,02-Jul-2021,8.35,8.35,8.35,8.35,600
BDCM.OB,02-Jul-2021,0.5,0.6,0.49,0.6,40100
BDCO.OB,02-Jul-2021,0.4625,0.4625,0.4625,0.4625,100
BDGR.OB,02-Jul-2021,0.0004,0.0005,0.0003,0.0005,155795800
BDGY.OB,02-Jul-2021,0.0641,0.09,0.0637,0.09,31400
BDIC.OB,02-Jul-2021,0.2001,0.23,0.2,0.23,9500
BDIMF.OB,02-Jul-2021,3.2394,3.2394,3.2394,3.2394,5000
BDORY.OB,02-Jul-2021,6.4,6.49,6.35,6.41,153300
BDOUY.OB,02-Jul-2021,23.85,23.85,22.56,22.56,600
BDPT.OB,02-Jul-2021,0.0308,0.0324,0.0308,0.0324,15000
BDRAF.OB,02-Jul-2021,1.37,1.37,1.27,1.3085,225700
BDRBF.OB,02-Jul-2021,1.06,1.11,1.03,1.07,9202000
BDRFY.OB,02-Jul-2021,24.23,24.39,24.228,24.39,27400
BDRXF.OB,02-Jul-2021,14.0371,14.0371,14.0371,14.0371,500
BDVB.OB,02-Jul-2021,0.189,0.189,0.189,0.189,10100
BDVSY.OB,02-Jul-2021,26.13,26.3362,26.13,26.13,2000
BDWBY.OB,02-Jul-2021,12.67,12.75,11.95,12.75,22900
BEBE.OB,02-Jul-2021,5.65,5.65,5.35,5.35,1300
BEEN.OB,02-Jul-2021,4,4,3.6,3.6,300
BEGI.OB,02-Jul-2021,0.037,0.0375,0.0346,0.035,312600
BEHL.OB,02-Jul-2021,0.0007,0.0007,0.0006,0.0007,22565200
BELP.OB,02-Jul-2021,104,104.5,104,104.5,500
BEMGQ.OB,02-Jul-2021,0.0022,0.0022,0.0022,0.0022,1600
BEPTF.OB,02-Jul-2021,0.96,0.96,0.9574,0.9574,2500
BERK.OB,02-Jul-2021,10.95,10.95,10.95,10.95,400
BESIY.OB,02-Jul-2021,82.05,82.05,82.05,82.05,100
BETRF.OB,02-Jul-2021,0.2363,0.2405,0.2294,0.2315,149700
BEVFF.OB,02-Jul-2021,2.1786,2.1786,2.172,2.172,5100
BEVVF.OB,02-Jul-2021,0.24,0.2558,0.24,0.2558,16500
BFCH.OB,02-Jul-2021,0.1189,0.1399,0.11,0.12,8273600
BFFAF.OB,02-Jul-2021,79.2,80.2,79.2,79.5354,7300
BFNH.OB,02-Jul-2021,1.5,1.5001,1.5,1.5,700
BGADF.OB,02-Jul-2021,0.074,0.0786,0.0715,0.0786,99700
BGAOY.OB,02-Jul-2021,3.894,3.894,3.894,3.894,300
BGAVF.OB,02-Jul-2021,0.065,0.0651,0.065,0.0651,24900
BGEPF.OB,02-Jul-2021,116.48,117.25,116.47,117.25,1100
BGMD.OB,02-Jul-2021,0.042,0.042,0.042,0.042,200
BGPAF.OB,02-Jul-2021,0.89,0.89,0.83,0.83,12000
BHKLY.OB,02-Jul-2021,67.83,68.17,67.62,67.7,10800
BHLL.OB,02-Jul-2021,0.2503,0.2503,0.2391,0.2391,6700
BHNGF.OB,02-Jul-2021,0.07,0.07,0.07,0.07,3300
BHRB.OB,02-Jul-2021,2050,2050,2049,2049,100
BIBLF.OB,02-Jul-2021,5.4732,5.4732,5.4732,5.4732,400
BICB.OB,02-Jul-2021,0.01,0.0109,0.0086,0.0109,260000
BICEY.OB,02-Jul-2021,35.46,35.46,35.46,35.46,5200
BICX.OB,02-Jul-2021,4.35,4.5,4.3,4.5,1800
BIDCF.OB,02-Jul-2021,0.5437,0.5523,0.5437,0.5523,2200
BIEI.OB,02-Jul-2021,0.0026,0.0026,0.0023,0.0025,8193000
BIEL.OB,02-Jul-2021,0.0026,0.0027,0.0025,0.0027,31615400
BIIO.OB,02-Jul-2021,0.95,1,0.95,0.95,2800
BILZF.OB,02-Jul-2021,0.7307,0.82,0.7307,0.81,20100
BIOAF.OB,02-Jul-2021,0.307,0.3163,0.284,0.3102,203200
BIONQ.OB,02-Jul-2021,0.001,0.0011,0.001,0.0011,120000
BIOYF.OB,02-Jul-2021,6.78,6.78,6.755,6.755,800
BIRDF.OB,02-Jul-2021,7.1,7.1,7.1,7.1,200
BIREF.OB,02-Jul-2021,4.2,4.3494,4.0801,4.3171,138400
BIRMF.OB,02-Jul-2021,0.4027,0.4029,0.3907,0.3907,7000
BISA.OB,02-Jul-2021,0.046,0.046,0.046,0.046,7400
BITCF.OB,02-Jul-2021,0.029,0.03,0.01,0.03,12800
BITTF.OB,02-Jul-2021,0.1049,0.1149,0.1049,0.1149,95400
BITW.OB,02-Jul-2021,37.54,38.9,37.51,37.71,29300
BKBEF.OB,02-Jul-2021,1.7175,1.75,1.6834,1.6834,15600
BKEAF.OB,02-Jul-2021,1.85,1.85,1.85,1.85,1500
BKEAY.OB,02-Jul-2021,1.76,1.8,1.74,1.74,5000
BKEN.OB,02-Jul-2021,0.0006,0.0007,0.0006,0.0007,113800
BKFAF.OB,02-Jul-2021,10.753,10.753,10.753,10.753,2000
BKGFY.OB,02-Jul-2021,62.37,62.37,62.37,62.37,200
BKIRF.OB,02-Jul-2021,0.3766,0.3766,0.3597,0.3602,8700
BKKLY.OB,02-Jul-2021,17.85,17.85,17.85,17.85,400
BKLLF.OB,02-Jul-2021,0.1099,0.111,0.1014,0.111,95100
BKMNF.OB,02-Jul-2021,0.015,0.0189,0.015,0.0189,4500
BKMP.OB,02-Jul-2021,0.0001,0.0001,0.0001,0.0001,3500
BKNIY.OB,02-Jul-2021,4.86,4.86,4.86,4.86,1100
BKRIF.OB,02-Jul-2021,5.435,5.47,5.435,5.47,9700
BKRKY.OB,02-Jul-2021,13.785,14,13.78,13.86,22600
BKRP.OB,02-Jul-2021,2.9,2.9,2.11,2.84,2300
BKRRF.OB,02-Jul-2021,0.7964,0.87,0.79,0.83,403000
BKSD.OB,02-Jul-2021,0.0011,0.0011,0.0007,0.0011,617000
BKSLF.OB,02-Jul-2021,0.002,0.002,0.002,0.002,2000
BKTPF.OB,02-Jul-2021,0.0832,0.09,0.0805,0.0807,12500
BKUCF.OB,02-Jul-2021,0.1624,0.1694,0.1584,0.1629,88500
BKUH.OB,02-Jul-2021,3.55,3.65,3.1,3.1,5700
BLAGF.OB,02-Jul-2021,0.4965,0.508,0.486,0.5018,128100
BLBX.OB,02-Jul-2021,2.9,2.9,2.9,2.9,100
BLDV.OB,02-Jul-2021,0.0023,0.0027,0.0022,0.0023,6400700
BLEG.OB,02-Jul-2021,0.046,0.0464,0.046,0.0464,68600
BLEVF.OB,02-Jul-2021,0.0029,0.0036,0.0029,0.0036,205100
BLFDF.OB,02-Jul-2021,0.2301,0.2476,0.2301,0.2476,96100
BLFE.OB,02-Jul-2021,0.3927,0.3927,0.3011,0.3041,22700
BLGI.OB,02-Jul-2021,0.07,0.07,0.064,0.0698,1400
BLGO.OB,02-Jul-2021,0.178,0.2188,0.175,0.2,2866600
BLIAQ.OB,02-Jul-2021,0.006,0.006,0.006,0.006,29200
BLILF.OB,02-Jul-2021,0.15,0.1506,0.145,0.1506,17200
BLKCF.OB,02-Jul-2021,0.04,0.045,0.038,0.0448,69400
BLKLF.OB,02-Jul-2021,7.1816,7.1816,7.1816,7.1816,200
BLLYF.OB,02-Jul-2021,0.159,0.159,0.159,0.159,50000
BLMC.OB,02-Jul-2021,3,3,3,3,1600
BLONF.OB,02-Jul-2021,0.2362,0.2612,0.2362,0.2518,21200
BLOZF.OB,02-Jul-2021,0.8195,0.86,0.7649,0.817,189400
BLPFF.OB,02-Jul-2021,0.0203,0.0285,0.0185,0.0215,232600
BLPG.OB,02-Jul-2021,0.0111,0.0135,0.0111,0.0115,5040400
BLSFY.OB,02-Jul-2021,84.49,84.5,84.49,84.5,700
BLSP.OB,02-Jul-2021,0.0025,0.0025,0.0023,0.0023,13658300
BLSTF.OB,02-Jul-2021,0.3,0.3,0.3,0.3,100
BLUU.OB,02-Jul-2021,0.0011,0.0012,0.001,0.0012,39971700
BLXX.OB,02-Jul-2021,0.0075,0.0089,0.0075,0.0077,173600
BMBIF.OB,02-Jul-2021,4.63,4.65,4.63,4.6495,2200
BMBLF.OB,02-Jul-2021,8.38,8.38,8.38,8.38,200
BMCS.OB,02-Jul-2021,0.06,0.0699,0.053,0.053,99800
BMIN.OB,02-Jul-2021,0.0114,0.0135,0.008,0.0135,289900
BMIX.OB,02-Jul-2021,0.0115,0.0129,0.0115,0.0122,8174500
BMKDF.OB,02-Jul-2021,0.1833,0.1868,0.18,0.1868,12500
BMMJ.OB,02-Jul-2021,0.355,0.36,0.3464,0.3558,35000
BMNM.OB,02-Jul-2021,1.7,1.73,1.65,1.65,6100
BMRK.OB,02-Jul-2021,0.074,0.074,0.074,0.074,300
BMRPF.OB,02-Jul-2021,7.95,7.95,7.82,7.95,1200
BMRRY.OB,02-Jul-2021,31.43,31.68,31.32,31.65,18700
BMSPF.OB,02-Jul-2021,0.0065,0.0065,0.0065,0.0065,11000
BMTLF.OB,02-Jul-2021,0.31,0.31,0.31,0.31,2000
BMTM.OB,02-Jul-2021,0.62,0.62,0.62,0.62,600
BMWYY.OB,02-Jul-2021,35.79,35.79,35.5,35.68,27700
BMXC.OB,02-Jul-2021,0.7501,1.66,0.75,1.66,8700
BMXI.OB,02-Jul-2021,0.759,0.759,0.759,0.759,200
BMXMF.OB,02-Jul-2021,115.34,115.34,115.34,115.34,100
BMYMP.OB,02-Jul-2021,1135,1135,1135,1135,100
BNCC.OB,02-Jul-2021,38.75,39.1,38.75,39.1,600
BNCHF.OB,02-Jul-2021,0.9342,0.95,0.9156,0.95,24600
BNDSF.OB,02-Jul-2021,0.6715,0.6889,0.6715,0.6889,2800
BNDSY.OB,02-Jul-2021,1.315,1.315,1.315,1.315,700
BNEFF.OB,02-Jul-2021,4.57,4.57,4.5,4.57,11200
BNET.OB,02-Jul-2021,1.405,1.445,1.4,1.44,2000
BNKHF.OB,02-Jul-2021,3.385,3.385,3.31,3.31,4700
BNNHF.OB,02-Jul-2021,0.3338,0.3338,0.3338,0.3338,700
BNNLF.OB,02-Jul-2021,0.1267,0.1338,0.1267,0.1338,261600
BNOEF.OB,02-Jul-2021,0.1535,0.1535,0.147,0.151,136800
BNOW.OB,02-Jul-2021,0.0298,0.0298,0.0225,0.023,4279800
BNPQF.OB,02-Jul-2021,62.97,62.97,62.97,62.97,300
BNPQY.OB,02-Jul-2021,31.45,31.5,31.02,31.19,104500
BNSPF.OB,02-Jul-2021,20.758,20.758,20.7577,20.7577,1500
BNTGF.OB,02-Jul-2021,96.25,96.25,96.25,96.25,100
BNTGY.OB,02-Jul-2021,18.46,18.55,18.42,18.51,23000
BNTRF.OB,02-Jul-2021,0.1669,0.18,0.165,0.18,57500
BNVIF.OB,02-Jul-2021,0.0408,0.047,0.0404,0.041,91400
BNXAF.OB,02-Jul-2021,3.5,3.5,3.38,3.414,41400
BNXR.OB,02-Jul-2021,0.02,0.021,0.02,0.021,11000
BOALY.OB,02-Jul-2021,21.6,21.6,21.6,21.6,900
BOGN.OB,02-Jul-2021,0.25,0.25,0.25,0.25,100
BOIVF.OB,02-Jul-2021,5.54,5.54,5.4,5.479,326500
BOMBF.OB,02-Jul-2021,9.8064,9.9477,9.8064,9.8974,700
BOMH.OB,02-Jul-2021,0.12,0.12,0.1115,0.1198,37200
BONTQ.OB,02-Jul-2021,0.0097,0.0133,0.0097,0.0133,8600
BONXF.OB,02-Jul-2021,1.19,1.19,1.12,1.16,103400
BONZ.OB,02-Jul-2021,0.005,0.0077,0.005,0.0069,3046700
BOREF.OB,02-Jul-2021,6.8,6.8,6.8,6.8,500
BORK.OB,02-Jul-2021,0.0059,0.0064,0.005,0.0063,2058500
BORNY.OB,02-Jul-2021,0.1007,0.15,0.1007,0.15,2200
BORUF.OB,02-Jul-2021,7.65,7.65,7.65,7.65,100
BOSSY.OB,02-Jul-2021,11.03,11.03,11.03,11.03,400
BOTH.OB,02-Jul-2021,4.5,4.5,2.08,2.28,4800
BOTX.OB,02-Jul-2021,0.05,0.1,0.04,0.1,37000
